sentinelsite,tier3site,subsite,cellid,centroid_x,centroid_y,plotsize,sampledate,samplemonth,sampleyear,biomassavg,biomassgr_avg,biomassmax,biomassmin,biocount,thatchavg,pcliveavg,pcdeadavg,pcsoilavg,pcwateravg,waterdavg,waterdmin,waterdmax,greennaip,waternaip,nonvegnaip,thatchdensity,sp1,pc_sp1,sp2,pc_sp2,sp3,pc_sp3,landsat,datediff,landsatdate,imagepath,imagerow,cfmaskversion,b1,b2,b3,b4,b5,b6,b7,cfmask,fullmask,nd_b_ae,nd_g_ae,nd_g_b,nd_nir_ae,nd_nir_b,nd_nir_g,nd_nir_r,nd_r_ae,nd_r_b,nd_r_g,nd_swir1_ae,nd_swir1_b,nd_swir1_g,nd_swir1_nir,nd_swir1_r,nd_swir2_ae,nd_swir2_b,nd_swir2_g,nd_swir2_nir,nd_swir2_r,nd_swir2_swir1,savi,wdrvi1,wdrvi2,wdrvi5,sr_b_ae,sr_g_ae,sr_g_b,sr_nir_ae,sr_nir_b,sr_nir_g,sr_nir_r,sr_r_ae,sr_r_b,sr_r_g,sr_swir1_ae,sr_swir1_b,sr_swir1_g,sr_swir1_nir,sr_swir1_r,sr_swir2_ae,sr_swir2_b,sr_swir2_g,sr_swir2_nir,sr_swir2_r,sr_swir2_swir1,uavdate,sentdate,rsdate,uavhvmin,uavhvmax,uavhvran,uavhvAVG,uavhvSTD,uavhvCV,uavhhMIN,uavhhMAX,uavhhAVG,uavhhSTD,uavhhCV,uavhvgrmin,uavhvgrmax,uavhvgrran,uavhvgrstd,uavhvgravg,uavhvgrcv,uavhhgrmin,uavhhgrmax,uavhhgrran,uavhhgrstd,uavhhgravg,uavhhgrcv,sentvhGrMIN,sentvhGrMAX,sentvhGrAVG,sentvhGrRAN,sentvhGrSTD,sentvvGrMIN,sentvvGrMAX,sentvvGrAVG,sentvvGrRAN,sentvvGrSTD,sentvvGrCV,sentvhGrCV,sentGrDP,sentvvAVG,sentvvMIN,sentvvMAX,sentvvSTD,sentvvRAN,sentvvCV,sentvhAVG,sentvhMIN,sentvhMAX,sentvhSTD,sentvhRAN,sentvhCV,sentDP,rshvAVG,rshvMAX,rshvMIN,rshvSTD,rshvRAN,rshvCV,rshhAVG,rshhMAX,rshhMIN,rshhRAN,rshhSTD,rshhCV,rsDP,rshhGrMIN,rshhGrMAX,rshhGrAVG,rshhGrRAN,rshhGrSTD,rshvGrMIN,rshvGrMAX,rshvGrAVG,rshvGrRAN,rshvGrSTD,rshhGrCV,rshvGrCV,rsGrDP,sentinelsite2
"SFBay","Twitchell","NA",1204082,-121.6462,38.10662,.11,"6/11/2012",6,2012,352.9,298.1,352.9,352.9,1,"0","50","50",0,"0","18.3","18.3","18.3",84.5,0,15.5,"med","NA",0,"NA",0,"NA",0,"7","3","6/8/2012","44","34","LEDAPS_2.3.1","449","671","689","2466","2007","NA","1305","0","0","NA","NA","0.1982","NA","0.6919","0.5722","0.5632","NA","0.2109","0.0132","NA","0.6344","0.4989","-0.1026","0.4889","NA","0.488","0.3209","-0.3079","0.3089","-0.212","0.3269","-0.8495","-0.1656","-0.4215","NA","NA","1.4944","NA","5.4922","3.6751","3.5791","NA","1.5345","1.0268","NA","4.4699","2.9911","0.8139","2.9129","NA","2.9065","1.9449","0.5292","1.894","0.6502","NA","NA","NA","NA","NA","NA","NA","NA","NA",0,0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","SFBayFW"
"SFBay","Twitchell","NA",1212107,-121.6472,38.10744,.11,"9/30/2011",9,2011,1401.9,1401.9,1401.9,1401.9,1,"140","37.5","62.5",0,"0","20","20","20",100,0,0,"NA","NA",0,"NA",0,"NA",0,"5","12","9/18/2011","44","34","LEDAPS_2.3.1","348","515","593","2515","1719","NA","931","0","0","NA","NA","0.1935","NA","0.7569","0.6601","0.6184","NA","0.2604","0.0704","NA","0.6633","0.5389","-0.188","0.487","NA","0.4558","0.2877","-0.4597","0.2218","-0.2974","0.3556","-0.872","-0.0821","-0.4906","NA","NA","1.4799","NA","7.227","4.8835","4.2411","NA","1.704","1.1515","NA","4.9397","3.3379","0.6835","2.8988","NA","2.6753","1.8078","0.3702","1.57","0.5416","NA","NA","NA","NA","NA","NA","NA","NA","NA",0,0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","SFBayFW"
"SFBay","Twitchell","NA",1212100,-121.6496,38.10747,.11,"8/8/2011",8,2011,865.7,865.7,1207.1,496.7,3,"0","12.5","33.3",0,"0","33.7","5","60",100,0,0,"NA","NA",0,"NA",0,"NA",0,"7","0","8/9/2011","44","34","LEDAPS_2.3.1","379","514","504","2662","1656","NA","895","0","0","NA","NA","0.1512","NA","0.7507","0.6763","0.6816","NA","0.1416","-0.0098","NA","0.6275","0.5263","-0.233","0.5333","NA","0.405","0.2704","-0.4968","0.2795","-0.2983","0.3964","-0.8829","0.0274","-0.5255","NA","NA","1.3562","NA","7.0237","5.179","5.2817","NA","1.3298","0.9805","NA","4.3694","3.2218","0.6221","3.2857","NA","2.3615","1.7412","0.3362","1.7758","0.5405","8/29/2011","NA","NA","-8.55","-8.55","0","-8.54832","NA","NA",-16.0212,-16.0212,"-16.0212","NA","NA","-40.16","-30.43","9.73","-21.09054","-15.82523","-5.265307","-11.58512","-5.585726","5.999397","-13.08127","-8.39662","-4.684648","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","SFBayFW"
"SFBay","Twitchell","NA",1220127,-121.6499,38.10828,.11,"9/6/2012",9,2012,1301.4,1111.8,1792.8,810.1,2,"0","37.5","57.5",0,"0","40.8","33.3","48.3",85.4,0,14.6,"med","NA",0,"NA",0,"NA",0,"7","5","9/12/2012","44","34","LEDAPS_2.3.1","405","594","681","2889","1795","NA","934","0","0","NA","NA","0.1892","NA","0.7541","0.6589","0.6185","NA","0.2541","0.0682","NA","0.6318","0.5027","-0.2336","0.4499","NA","0.3951","0.2225","-0.5114","0.1567","-0.3155","0.3865","-0.883","-0.082","-0.5259","NA","NA","1.4667","NA","7.1333","4.8636","4.2423","NA","1.6815","1.1465","NA","4.4321","3.0219","0.6213","2.6358","NA","2.3062","1.5724","0.3233","1.3715","0.5203","NA","NA","NA","NA","NA","NA","NA","NA","NA",0,0,"NA","NA","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","NA","NA","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","SFBayFW"
"SFBay","Mayberry","NA",606990,-121.7649,38.04763,.11,"7/24/2012",7,2012,2243.4,1701.4,3243.9,1242.8,2,"0","90","2.5",0,"0","13.4","10.7","16",75.8,24.2,0,"NA","NA",0,"NA",0,"NA",0,"7","1","7/26/2012","44","34","LEDAPS_2.3.1","403","532","521","2617","1032","NA","517","0","0","NA","NA","0.138","NA","0.7331","0.6621","0.6679","NA","0.1277","-0.0104","NA","0.4383","0.3197","-0.4344","0.329","NA","0.1239","-0.0143","-0.6701","-0.0039","-0.3325","0.3863","-0.9241","0.0023","-0.6706","NA","NA","1.3201","NA","6.4938","4.9192","5.023","NA","1.2928","0.9793","NA","2.5608","1.9398","0.3943","1.9808","NA","1.2829","0.9718","0.1976","0.9923","0.501","NA","NA","NA","NA","NA","NA","NA","NA","NA",0,0,"NA","NA","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","NA","NA","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","SFBayFW"
"SFBay","Mayberry","NA",623044,-121.7656,38.04926,.11,"9/24/2012",9,2012,1304.2,1146.8,1776.1,588.7,3,"0","58.3","38.3",0,"1.7","1.3","0","4",87.9,12.1,0,"med","NA",0,"NA",0,"NA",0,"7","3","9/28/2012","44","34","LEDAPS_2.3.1","394","582","508","3527","1386","NA","604","0","0","NA","NA","0.1926","NA","0.799","0.7167","0.7482","NA","0.1264","-0.0679","NA","0.5573","0.4085","-0.4358","0.4636","NA","0.2104","0.0185","-0.7076","0.0863","-0.393","0.5012","-0.9244","0.1627","-0.6716","NA","NA","1.4772","NA","8.9518","6.0601","6.9429","NA","1.2893","0.8729","NA","3.5178","2.3814","0.393","2.7283","NA","1.533","1.0378","0.1713","1.189","0.4358","NA","NA","NA","NA","NA","NA","NA","NA","NA",0,0,"NA","NA","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","NA","NA","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","SFBayFW"
"SFBay","Twitchell","NA",1212107,-121.6472,38.10744,.11,"5/23/2012",5,2012,898.9,898.9,1065.7,732.2,2,"0","31.5","51",0,"0","27.1","27","27.3",100,0,0,"low","NA",0,"NA",0,"NA",0,"7","0","5/23/2012","44","34","LEDAPS_2.3.1","469","618","694","2375","2076","NA","1268","0","0","NA","NA","0.1371","NA","0.6702","0.587","0.5477","NA","0.1935","0.0579","NA","0.6314","0.5412","-0.0672","0.4989","NA","0.46","0.3446","-0.3039","0.2926","-0.2416","0.3125","-0.8392","-0.1873","-0.3917","NA","NA","1.3177","NA","5.064","3.843","3.4222","NA","1.4797","1.123","NA","4.4264","3.3592","0.8741","2.9914","NA","2.7036","2.0518","0.5339","1.8271","0.6108","NA","NA","NA","NA","NA","NA","NA","NA","NA",0,0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","SFBayFW"
"SFBay","Twitchell","NA",1204088,-121.6441,38.10659,.11,"6/30/2011",6,2011,832.9,759.9,1284.2,381.6,2,"5","15","62.5",0,"0","80","55","105",91.2,0,8.8,"NA","NA",0,"NA",0,"NA",0,"7","7","7/8/2011","44","34","LEDAPS_2.3.1","539","805","877","2744","2171","NA","1378","0","0","NA","NA","0.1979","NA","0.6716","0.5464","0.5156","NA","0.2387","0.0428","NA","0.6022","0.459","-0.1166","0.4245","NA","0.4377","0.2625","-0.3314","0.2222","-0.2234","0.3248","-0.8534","-0.2302","-0.4331","NA","NA","1.4935","NA","5.0909","3.4087","3.1288","NA","1.6271","1.0894","NA","4.0278","2.6969","0.7912","2.4755","NA","2.5566","1.7118","0.5022","1.5713","0.6347","NA","NA","NA","NA","NA","NA","NA","NA","NA",0,0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","SFBayFW"
"SFBay","Twitchell","NA",1209430,-121.6476,38.10717,.11,"6/13/2012",6,2012,1867.4,1867.4,2112.7,1622,2,"0","67.5","32.5",0,"0","0","0","0",100,0,0,"light","NA",0,"NA",0,"NA",0,"7","5","6/8/2012","44","34","LEDAPS_2.3.1","399","599","643","2185","1799","NA","1090","0","0","NA","NA","0.2004","NA","0.6912","0.5697","0.5453","NA","0.2342","0.0354","NA","0.6369","0.5004","-0.0969","0.4734","NA","0.4641","0.2907","-0.3344","0.2579","-0.2454","0.2955","-0.8479","-0.1907","-0.4168","NA","NA","1.5013","NA","5.4762","3.6477","3.3981","NA","1.6115","1.0735","NA","4.5088","3.0033","0.8233","2.7978","NA","2.7318","1.8197","0.4989","1.6952","0.6059","NA","NA","NA","NA","NA","NA","NA","NA","NA",0,0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","SFBayFW"
"SFBay","Browns Island","NA",545143,-121.8672,38.04245,.25,"8/3/2005",8,2005,1047.6,1047.6,1088.8,1006,2,"0","0","0",0,"0","0","0","0",100,0,0,"NA","Typha angustifolia",0,"NA",0,"NA",0,"7","4","8/8/2005","44","34","LEDAPS_2.3.1","408","562","528","2615","1389","NA","707","0","0","NA","NA","0.1588","NA","0.7301","0.6462","0.664","NA","0.1282","-0.0312","NA","0.5459","0.4239","-0.3062","0.4491","NA","0.2682","0.1143","-0.5744","0.1449","-0.3254","0.3844","-0.8991","-0.0048","-0.5803","NA","NA","1.3775","NA","6.4093","4.653","4.9527","NA","1.2941","0.9395","NA","3.4044","2.4715","0.5312","2.6307","NA","1.7328","1.258","0.2704","1.339","0.509","NA","NA","NA","NA","NA","NA","NA","NA","NA",0,0,"NA","NA","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","NA","NA","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","SFBayFW"
"SFBay","Twitchell","NA",1212100,-121.6496,38.10747,.11,"6/8/2011",6,2011,517.6,517.6,736.8,404.5,3,"0","50.2","37.5",0,"0","37","18","65",100,0,0,"NA","NA",0,"NA",0,"NA",0,"5","5","6/14/2011","44","34","LEDAPS_2.3.1","410","566","652","2070","2082","NA","1306","0","0","NA","NA","0.1598","NA","0.6694","0.5706","0.5209","NA","0.2279","0.0706","NA","0.6709","0.5725","0.0029","0.523","NA","0.5221","0.3953","-0.2263","0.334","-0.229","0.2754","-0.8172","-0.2233","-0.3308","NA","NA","1.3805","NA","5.0488","3.6572","3.1748","NA","1.5902","1.1519","NA","5.078","3.6784","1.0058","3.1933","NA","3.1854","2.3074","0.6309","2.0031","0.6273","NA","NA","NA","NA","NA","NA","NA","NA","NA",0,0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","SFBayFW"
"SFBay","Twitchell","NA",1204084,-121.6455,38.10661,.11,"9/6/2012",9,2012,752.7,733.3,890.5,638.3,4,"0","48.8","51.3",0,"0","0.3","0","1",97.4,0,2.6,"high","NA",0,"NA",0,"NA",0,"7","5","9/12/2012","44","34","LEDAPS_2.3.1","428","616","682","2680","1623","NA","908","0","0","NA","NA","0.1801","NA","0.7246","0.6262","0.5943","NA","0.2288","0.0508","NA","0.5826","0.4498","-0.2456","0.4082","NA","0.3593","0.1916","-0.4939","0.1421","-0.2825","0.3584","-0.8858","-0.1199","-0.5352","NA","NA","1.4393","NA","6.2617","4.3506","3.9296","NA","1.5935","1.1071","NA","3.7921","2.6347","0.6056","2.3798","NA","2.1215","1.474","0.3388","1.3314","0.5595","NA","NA","NA","NA","NA","NA","NA","NA","NA",0,0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","SFBayFW"
"SFBay","Twitchell","NA",1212104,-121.6482,38.10745,.11,"6/30/2011",6,2011,315,312.1,480.3,149.8,2,"57.5","26.3","97.5",0,"0","17.5","0","35",99.1,0,.9,"NA","NA",0,"NA",0,"NA",0,"7","7","7/8/2011","44","34","LEDAPS_2.3.1","426","612","693","2419","1873","NA","1112","0","0","NA","NA","0.1792","NA","0.7005","0.5962","0.5546","NA","0.2386","0.0621","NA","0.6294","0.5074","-0.1272","0.4599","NA","0.446","0.29","-0.3702","0.2321","-0.2549","0.3192","-0.8563","-0.1778","-0.4418","NA","NA","1.4366","NA","5.6784","3.9526","3.4906","NA","1.6268","1.1324","NA","4.3967","3.0605","0.7743","2.7027","NA","2.6103","1.817","0.4597","1.6046","0.5937","NA","NA","NA","NA","NA","NA","NA","NA","NA",0,0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","SFBayFW"
"SFBay","Twitchell","NA",1222803,-121.6499,38.10855,.11,"6/12/2012",6,2012,439,331.6,439,439,1,"0","70","5",0,"25","15","15","15",75.5,21.4,3.1,"low","NA",0,"NA",0,"NA",0,"7","4","6/8/2012","44","34","LEDAPS_2.3.1","519","783","835","2605","1882","NA","1262","0","0","NA","NA","0.2028","NA","0.6677","0.5378","0.5145","NA","0.2334","0.0321","NA","0.5677","0.4124","-0.1611","0.3854","NA","0.4172","0.2342","-0.3473","0.2036","-0.1972","0.3146","-0.8652","-0.2316","-0.4693","NA","NA","1.5087","NA","5.0193","3.3269","3.1198","NA","1.6089","1.0664","NA","3.6262","2.4036","0.7225","2.2539","NA","2.4316","1.6117","0.4845","1.5114","0.6706","NA","NA","NA","NA","NA","NA","NA","NA","NA",0,0,"NA","NA","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","NA","NA","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","SFBayFW"
"SFBay","Sand Mound Slough","22",165866,-121.6235,38.00145,.0625,"6/26/2008",6,2008,2296,2296,5113.6,376,5,"NA","NA","NA",0,"NA","NA","NA","NA",100,0,0,"NA","Helenium bigelovii",62.5,"Helenium bigelovii",37.5,"Schoenoplectus americanus",37.5,"7","13","6/13/2008","44","34","LEDAPS_2.3.1","459","624","502","3257","1532","NA","733","0","0","NA","NA","0.1524","NA","0.753","0.6784","0.7329","NA","0.0447","-0.1083","NA","0.5389","0.4212","-0.3602","0.5064","NA","0.2299","0.0803","-0.6326","0.187","-0.3528","0.4718","-0.9102","0.1295","-0.6192","NA","NA","1.3595","NA","7.0959","5.2196","6.488","NA","1.0937","0.8045","NA","3.3377","2.4551","0.4704","3.0518","NA","1.5969","1.1747","0.2251","1.4602","0.4785","NA","NA","NA","NA","NA","NA","NA","NA","NA",0,0,"NA","NA","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","NA","NA","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","SFBayFW"
"SFBay","Twitchell","NA",1209429,-121.6479,38.10718,.11,"7/2/2012",7,2012,1452.1,1452.1,1785.4,1118.9,2,"0","45","55",0,"0","2.3","0","4.7",100,0,0,"med","NA",0,"NA",0,"NA",0,"7","7","7/10/2012","44","34","LEDAPS_2.3.1","351","485","540","2335","1676","NA","972","0","0","NA","NA","0.1603","NA","0.7386","0.656","0.6243","NA","0.2121","0.0537","NA","0.6537","0.5511","-0.1643","0.5126","NA","0.4694","0.3342","-0.4122","0.2857","-0.2659","0.3419","-0.8661","-0.0725","-0.4718","NA","NA","1.3818","NA","6.6524","4.8144","4.3241","NA","1.5385","1.1134","NA","4.7749","3.4557","0.7178","3.1037","NA","2.7692","2.0041","0.4163","1.8","0.58","NA","NA","NA","NA","NA","NA","NA","NA","NA",0,0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","SFBayFW"
"SFBay","Twitchell","NA",1212109,-121.6465,38.10743,.11,"6/30/2011",6,2011,1120,937.7,1120,1120,1,"0","62.5","15",0,"0","85","85","85",83.7,10.1,6.2,"NA","NA",0,"NA",0,"NA",0,"7","7","7/8/2011","44","34","LEDAPS_2.3.1","356","557","478","3294","1787","NA","955","0","0","NA","NA","0.2202","NA","0.8049","0.7107","0.7466","NA","0.1463","-0.0763","NA","0.6678","0.5247","-0.2966","0.5779","NA","0.4569","0.2632","-0.5505","0.3329","-0.3034","0.4815","-0.8971","0.159","-0.5733","NA","NA","1.5646","NA","9.2528","5.9138","6.8912","NA","1.3427","0.8582","NA","5.0197","3.2083","0.5425","3.7385","NA","2.6826","1.7145","0.2899","1.9979","0.5344","NA","NA","NA","NA","NA","NA","NA","NA","NA",0,0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","SFBayFW"
"SFBay","Twitchell","NA",1212108,-121.6469,38.10744,.11,"5/24/2011",5,2011,0,0,0,0,1,"0","0","97.5",0,"0","15","15","15",87.8,0,12.2,"NA","NA",0,"NA",0,"NA",0,"7","3","5/21/2011","44","34","LEDAPS_2.3.1","499","705","720","2722","2261","NA","1432","0","0","NA","NA","0.1711","NA","0.6902","0.5886","0.5816","NA","0.1813","0.0105","NA","0.6384","0.5246","-0.0925","0.5169","NA","0.4832","0.3402","-0.3105","0.3309","-0.2245","0.3557","-0.8466","-0.1389","-0.4131","NA","NA","1.4128","NA","5.4549","3.861","3.7806","NA","1.4429","1.0213","NA","4.5311","3.2071","0.8306","3.1403","NA","2.8697","2.0312","0.5261","1.9889","0.6333","NA","NA","NA","NA","NA","NA","NA","NA","NA",0,0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","SFBayFW"
"SFBay","Twitchell","NA",1206766,-121.6435,38.10686,.11,"6/8/2011",6,2011,408.7,393.1,408.7,408.7,1,"0","15","85",0,"0","53","53","53",96.2,3.8,0,"NA","NA",0,"NA",0,"NA",0,"7","13","6/22/2011","44","34","LEDAPS_2.3.1","492","699","753","2424","1703","NA","1009","0","0","NA","NA","0.1738","NA","0.6626","0.5524","0.526","NA","0.2096","0.0372","NA","0.5517","0.418","-0.1747","0.3868","NA","0.3444","0.1815","-0.4122","0.1453","-0.2559","0.3065","-0.8687","-0.2167","-0.4801","NA","NA","1.4207","NA","4.9268","3.4678","3.2191","NA","1.5305","1.0773","NA","3.4614","2.4363","0.7026","2.2616","NA","2.0508","1.4435","0.4163","1.34","0.5925","NA","NA","NA","NA","NA","NA","NA","NA","NA",0,0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","SFBayFW"
"SFBay","Mayberry","NA",601639,-121.7646,38.04709,.11,"8/15/2012",8,2012,2171.7,1491.9,2171.7,2171.7,1,"0","85","15",0,"0","0","0","0",68.7,31.3,0,"NA","NA",0,"NA",0,"NA",0,"7","4","8/11/2012","44","34","LEDAPS_2.3.1","280","385","284","2351","701","NA","345","0","0","NA","NA","0.1579","NA","0.7872","0.7186","0.7844","NA","0.0071","-0.151","NA","0.4292","0.291","-0.5406","0.4234","NA","0.104","-0.0548","-0.7441","0.097","-0.3403","0.4061","-0.9421","0.2469","-0.7405","NA","NA","1.375","NA","8.3964","6.1065","8.2782","NA","1.0143","0.7377","NA","2.5036","1.8208","0.2982","2.4683","NA","1.2321","0.8961","0.1467","1.2148","0.4922","NA","NA","NA","NA","NA","NA","NA","NA","NA",0,0,"NA","NA","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","NA","NA","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","SFBayFW"
